model,row_id,fold,seed,group_id,y_true,oof_probability
LR-All,HAM-0057,5,42,738,0,0.00044237112160772085
LR-All,HAM-0457,2,42,739,0,0.0004419613105710596
LR-All,SPAM-0023,3,42,740,1,0.9992023706436157
LR-All,SPAM-0483,1,42,742,1,0.9467870593070984
LR-All,SPAM-0098,4,42,743,1,0.9996005296707153
LR-All,SPAM-0422,5,42,744,1,0.9995417594909668
LR-All,HAM-0211,4,42,745,0,0.006580017507076263
LR-All,SPAM-0271,1,42,746,1,0.9998341798782349
LR-All,HAM-0120,5,42,747,0,0.000785861921031028
LR-All,SPAM-0033,3,42,749,1,0.9231482148170471
LR-All,SPAM-0334,2,42,750,1,0.9972267746925354
LR-All,HAM-0169,1,42,751,0,0.0015494727995246649
LR-All,SPAM-0050,2,42,753,1,0.9977920055389404
LR-All,SPAM-0313,3,42,754,1,0.9997950792312622
LR-All,HAM-0208,4,42,755,0,0.0008794721215963364
LR-All,SPAM-0061,5,42,757,1,0.9994537234306335
LR-All,SPAM-0306,1,42,758,1,0.9993458986282349
LR-All,HAM-0115,2,42,759,0,0.0007833132985979319
LR-All,SPAM-0078,3,42,760,1,0.9999870657920837
LR-All,HAM-0080,4,42,761,0,0.00043166507384739816
LR-All,HAM-0371,5,42,762,0,0.002495215740054846
LR-All,SPAM-0041,1,42,764,1,0.9998907446861267
LR-All,SPAM-0320,2,42,765,1,0.9735467433929443
LR-All,SPAM-0039,5,42,766,1,0.9925503730773926
LR-All,SPAM-0111,3,42,768,1,0.9992087483406067
LR-All,SPAM-0197,4,42,769,1,0.999942421913147
LR-All,HAM-0254,3,42,770,0,0.00041614347719587386
LR-All,SPAM-0181,1,42,772,1,0.9996838569641113
LR-All,SPAM-0051,2,42,773,1,0.9991734623908997
LR-All,HAM-0483,4,42,774,0,0.0013910691486671567
LR-All,SPAM-0063,5,42,775,1,0.9827866554260254
LR-All,SPAM-0219,1,42,776,1,0.9975221753120422
LR-All,HAM-0426,2,42,777,0,0.010359754785895348
LR-All,SPAM-0121,3,42,779,1,0.9999989867210388
LR-All,SPAM-0450,4,42,780,1,0.983790397644043
LR-All,HAM-0157,2,42,782,0,0.0043287076987326145
LR-All,HAM-0490,5,42,783,0,0.0032591091003268957
LR-All,HAM-0137,4,42,784,0,0.011515708640217781
LR-All,HAM-0225,5,42,785,0,0.0003558860917109996
LR-All,HAM-0227,1,42,786,0,0.0017895456403493881
LR-All,HAM-0377,2,42,788,0,0.0020124996080994606
LR-All,SPAM-0345,3,42,789,1,0.9999878406524658
LR-All,SPAM-0338,2,42,790,1,0.9323868751525879
LR-All,HAM-0121,1,42,791,0,0.0010396386496722698
LR-All,SPAM-0485,4,42,792,1,0.9997755885124207
LR-All,SPAM-0289,5,42,794,1,0.9984580278396606
LR-All,SPAM-0221,3,42,795,1,0.9996563196182251
LR-All,SPAM-0203,1,42,797,1,0.9996833205223083
LR-All,SPAM-0337,2,42,798,1,0.9996665716171265
LR-All,HAM-0164,4,42,799,0,0.0018340492388233542
LR-All,HAM-0315,5,42,800,0,0.0010145584819838405
LR-All,HAM-0477,3,42,801,0,0.013003903441131115
LR-All,SPAM-0184,1,42,803,1,0.9997091293334961
LR-All,HAM-0064,2,42,804,0,0.00040835386607795954
LR-All,SPAM-0321,4,42,805,1,0.9974009990692139
LR-All,HAM-0369,3,42,807,0,0.007984229363501072
LR-All,SPAM-0170,5,42,808,1,0.9907523393630981
LR-All,SPAM-0323,1,42,809,1,0.9991727471351624
LR-All,HAM-0012,5,42,810,0,0.0003924518823623657
LR-All,SPAM-0087,2,42,811,1,0.9933584928512573
LR-All,SPAM-0097,3,42,813,1,0.9989047050476074
LR-All,HAM-0310,4,42,814,0,0.0022894481662660837
LR-All,HAM-0338,3,42,815,0,0.0005351579166017473
LR-All,SPAM-0272,1,42,817,1,0.9964484572410583
LR-All,HAM-0458,2,42,818,0,0.00030133905238471925
LR-All,HAM-0242,4,42,819,0,0.002030198462307453
LR-All,HAM-0393,5,42,820,0,0.0010196220828220248
LR-All,HAM-0268,1,42,821,0,0.0027302680537104607
LR-All,HAM-0255,2,42,823,0,0.043016597628593445
LR-All,HAM-0332,3,42,824,0,0.0006407509208656847
LR-All,SPAM-0408,4,42,825,1,0.9997967481613159
LR-All,HAM-0144,5,42,826,0,0.003710757941007614
LR-All,HAM-0098,1,42,828,0,0.005109382793307304
LR-All,SPAM-0432,3,42,829,1,0.9993577599525452
LR-All,HAM-0411,2,42,830,0,0.09222984313964844
LR-All,HAM-0089,4,42,831,0,0.0066309436224401
LR-All,SPAM-0028,5,42,833,1,0.9883147478103638
LR-All,HAM-0438,1,42,834,0,0.0008073224453255534
LR-All,HAM-0416,2,42,835,0,0.0005213310359977186
LR-All,SPAM-0126,3,42,837,1,0.9959779977798462
LR-All,SPAM-0389,4,42,838,1,0.9876957535743713
LR-All,SPAM-0360,5,42,839,1,0.9651679992675781
LR-All,SPAM-0276,3,42,840,1,0.9996200799942017
LR-All,SPAM-0374,5,42,561,1,0.848914623260498
LR-All,HAM-0303,1,42,842,0,0.00259073032066226
LR-All,SPAM-0310,2,42,843,1,0.9907258749008179
LR-All,HAM-0346,4,42,844,0,0.0014264975907281041
LR-All,SPAM-0255,5,42,845,1,0.9988417029380798
LR-All,HAM-0015,5,42,846,0,0.0007246094755828381
LR-All,SPAM-0380,1,42,847,1,0.9989469647407532
LR-All,HAM-0264,2,42,849,0,0.00015548011288046837
LR-All,SPAM-0164,3,42,850,1,0.9996209740638733
LR-All,SPAM-0249,4,42,852,1,0.9935071468353271
LR-All,HAM-0167,4,42,853,0,0.0645090863108635
LR-All,SPAM-0423,5,42,854,1,0.9986972212791443
LR-All,HAM-0116,1,42,855,0,0.00011286590597592294
LR-All,HAM-0198,2,42,857,0,0.0014566306490451097
LR-All,HAM-0280,3,42,858,0,0.0003783702268265188
LR-All,HAM-0480,2,42,859,0,4.8773945309221745e-05
LR-All,SPAM-0017,1,42,860,1,0.9971722364425659
LR-All,HAM-0138,3,42,861,0,0.0022881084587424994
LR-All,SPAM-0037,4,42,863,1,0.9988448023796082
LR-All,SPAM-0469,5,42,864,1,0.9997621774673462
LR-All,SPAM-0157,1,42,865,1,0.9985408186912537
LR-All,HAM-0292,4,42,867,0,0.0011542369611561298
LR-All,HAM-0344,2,42,868,0,0.0006329934112727642
LR-All,HAM-0110,3,42,869,0,0.0004213860956951976
LR-All,SPAM-0118,5,42,870,1,0.9808887243270874
LR-All,SPAM-0493,1,42,872,1,0.9931007027626038
LR-All,HAM-0010,2,42,873,0,0.0005146899493411183
LR-All,SPAM-0390,4,42,874,1,0.9998857975006104
LR-All,HAM-0297,3,42,875,0,0.0010709324851632118
LR-All,HAM-0191,5,42,877,0,0.0021933407988399267
LR-All,SPAM-0008,3,42,878,1,0.9969469308853149
LR-All,SPAM-0307,1,42,879,1,0.9990783333778381
LR-All,HAM-0407,2,42,880,0,0.0010515943868085742
LR-All,HAM-0038,4,42,882,0,0.006963516119867563
LR-All,HAM-0181,5,42,883,0,0.0017575627425685525
LR-All,SPAM-0358,1,42,884,1,0.9984337091445923
LR-All,HAM-0428,2,42,885,0,0.02601580321788788
LR-All,HAM-0039,3,42,887,0,0.0012740109814330935
LR-All,SPAM-0371,4,42,888,1,0.9998118281364441
LR-All,SPAM-0241,5,42,889,1,0.999155580997467
LR-All,SPAM-0257,4,42,890,1,0.9043051600456238
LR-All,SPAM-0048,2,42,891,1,0.9999407529830933
LR-All,SPAM-0471,4,42,893,1,0.9987793564796448
LR-All,SPAM-0168,1,42,894,1,0.9981501698493958
LR-All,HAM-0092,3,42,895,0,0.00041501346277073026
LR-All,SPAM-0288,5,42,896,1,0.9974544644355774
LR-All,SPAM-0162,1,42,898,1,0.9920621514320374
LR-All,HAM-0293,3,42,899,0,0.00013303490413818508
LR-All,HAM-0329,2,42,900,0,0.0003701944660861045
LR-All,SPAM-0458,4,42,901,1,0.9996902942657471
LR-All,HAM-0205,5,42,903,0,0.0024644718505442142
LR-All,SPAM-0167,1,42,904,1,0.9994379878044128
LR-All,HAM-0489,2,42,905,0,0.010654582642018795
LR-All,SPAM-0400,3,42,907,1,0.9472542405128479
LR-All,SPAM-0402,4,42,908,1,0.9999182224273682
LR-All,SPAM-0169,5,42,909,1,0.999320387840271
LR-All,HAM-0417,1,42,910,0,0.003300347365438938
LR-All,HAM-0162,5,42,911,0,0.00035433759330771863
LR-All,HAM-0006,2,42,913,0,5.7463952543912455e-05
LR-All,SPAM-0440,3,42,914,1,0.99643474817276
LR-All,SPAM-0489,4,42,915,1,0.9988195896148682
LR-All,SPAM-0198,1,42,916,1,0.9989736676216125
LR-All,HAM-0484,3,42,918,0,0.026608116924762726
LR-All,SPAM-0235,5,42,919,1,0.9994292855262756
LR-All,HAM-0339,4,42,920,0,0.001038460759446025
LR-All,HAM-0424,2,42,921,0,0.0010332261445000768
LR-All,HAM-0103,1,42,922,0,0.001208753790706396
LR-All,HAM-0239,2,42,924,0,0.0009432833758182824
LR-All,SPAM-0154,4,42,567,1,0.9996471405029297
LR-All,HAM-0232,3,42,925,0,0.002184179611504078
LR-All,SPAM-0044,4,42,926,1,0.9984403848648071
LR-All,SPAM-0427,5,42,927,1,0.973110020160675
LR-All,HAM-0052,2,42,929,0,4.6644985559396446e-05
LR-All,HAM-0249,1,42,930,0,0.0007993198814801872
LR-All,HAM-0246,3,42,931,0,0.0005517999525181949
LR-All,SPAM-0101,4,42,932,1,0.9930203557014465
LR-All,SPAM-0131,5,42,934,1,0.8716757297515869
LR-All,HAM-0112,3,42,935,0,0.0022084079682826996
LR-All,HAM-0141,5,42,936,0,0.0007519525242969394
LR-All,HAM-0279,4,42,937,0,0.0008854522020556033
LR-All,SPAM-0076,1,42,939,1,0.9989162683486938
LR-All,HAM-0278,2,42,940,0,7.848538371035829e-05
LR-All,SPAM-0052,4,42,941,1,0.9999708533287048
LR-All,HAM-0207,1,42,943,0,0.00040137977339327335
LR-All,HAM-0220,2,42,944,0,0.00020894358749501407
LR-All,HAM-0491,3,42,945,0,0.0008111621136777103
LR-All,SPAM-0266,5,42,946,1,0.9994695782661438
LR-All,HAM-0263,1,42,947,0,0.0007253740914165974
LR-All,HAM-0453,2,42,949,0,0.0002534128725528717
LR-All,SPAM-0447,3,42,950,1,0.9836007952690125
LR-All,HAM-0355,4,42,951,0,0.0005043868441134691
LR-All,HAM-0081,1,42,513,0,0.3236793875694275
LR-All,SPAM-0473,5,42,953,1,0.9997361898422241
LR-All,HAM-0044,5,42,954,0,0.0032919105142354965
LR-All,HAM-0298,1,42,955,0,0.0003842800797428936
LR-All,HAM-0150,2,42,956,0,0.0005425360868684947
LR-All,SPAM-0292,3,42,958,1,0.9995942711830139
LR-All,HAM-0354,4,42,959,0,0.012390786781907082
LR-All,SPAM-0339,1,42,960,1,0.9985198974609375
LR-All,HAM-0405,2,42,961,0,0.012269899249076843
LR-All,SPAM-0418,5,42,962,1,0.9997366070747375
LR-All,HAM-0389,3,42,963,0,0.0005390070145949721
LR-All,SPAM-0193,4,42,965,1,0.9981861710548401
LR-All,SPAM-0088,3,42,966,1,0.9836661219596863
LR-All,HAM-0125,1,42,967,0,0.0020389026030898094
LR-All,HAM-0281,2,42,969,0,0.0011272431584075093
LR-All,SPAM-0239,4,42,970,1,0.9991891980171204
LR-All,SPAM-0315,5,42,971,1,0.9998730421066284
LR-All,SPAM-0478,3,42,972,1,0.9994896650314331
LR-All,SPAM-0074,5,42,974,1,0.9999494552612305
LR-All,HAM-0358,4,42,975,0,0.015069138258695602
LR-All,HAM-0492,1,42,976,0,0.014895940199494362
LR-All,HAM-0325,2,42,977,0,0.002337795216590166
LR-All,SPAM-0001,3,42,978,1,0.9985361099243164
LR-All,SPAM-0487,4,42,979,1,0.9965980052947998
LR-All,HAM-0213,1,42,981,0,0.00038563681300729513
LR-All,SPAM-0222,5,42,982,1,0.9969698190689087
LR-All,SPAM-0290,2,42,984,1,0.9774613380432129
LR-All,HAM-0305,1,42,985,0,0.000127186460304074
LR-All,SPAM-0465,2,42,986,1,0.9999952912330627
LR-All,HAM-0231,3,42,987,0,0.0009906856575980783
LR-All,HAM-0306,4,42,988,0,0.010706293396651745
LR-All,HAM-0286,5,42,990,0,0.0010150437010452151
LR-All,HAM-0253,1,42,991,0,4.8862184485187754e-05
LR-All,SPAM-0481,2,42,992,1,0.999980628490448
LR-All,HAM-0496,3,42,994,0,0.0003873197711072862
LR-All,SPAM-0125,4,42,995,1,0.7463275194168091
DistilBERT,SPAM-0217,3,42,0,1,0.9942396879196167
DistilBERT,HAM-0326,5,42,1,0,0.006307913921773434
DistilBERT,SPAM-0350,3,42,2,1,0.9944410920143127
DistilBERT,SPAM-0355,5,42,3,1,0.9953745007514954
DistilBERT,HAM-0073,2,42,5,0,0.009734504856169224
DistilBERT,HAM-0002,3,42,6,0,0.00806481298059225
DistilBERT,SPAM-0110,1,42,7,1,0.9950968623161316
DistilBERT,HAM-0432,4,42,8,0,0.007369438651949167
DistilBERT,SPAM-0351,5,42,10,1,0.9952860474586487
DistilBERT,HAM-0436,2,42,11,0,0.007274923846125603
DistilBERT,HAM-0309,1,42,12,0,0.008546124212443829
DistilBERT,HAM-0020,3,42,13,0,0.007757687009871006
DistilBERT,SPAM-0148,5,42,14,1,0.9954635500907898
DistilBERT,HAM-0177,4,42,16,0,0.007524797692894936
DistilBERT,HAM-0146,4,42,17,0,0.007054069545120001
DistilBERT,SPAM-0354,1,42,18,1,0.99491947889328
DistilBERT,SPAM-0280,2,42,19,1,0.995707631111145
DistilBERT,HAM-0487,3,42,21,0,0.00817948393523693
DistilBERT,SPAM-0152,5,42,22,1,0.9955978989601135
DistilBERT,HAM-0179,2,42,23,0,0.00842735730111599
DistilBERT,HAM-0350,1,42,25,0,0.008503193967044353
DistilBERT,HAM-0410,4,42,26,0,0.007105013821274042
DistilBERT,HAM-0260,3,42,27,0,0.008197326213121414
DistilBERT,HAM-0013,5,42,28,0,0.00686718849465251
DistilBERT,SPAM-0174,3,42,30,1,0.9944363832473755
DistilBERT,HAM-0219,1,42,31,0,0.009191539138555527
DistilBERT,SPAM-0395,2,42,32,1,0.9955160021781921
DistilBERT,SPAM-0163,4,42,33,1,0.994443953037262
DistilBERT,HAM-0126,5,42,34,0,0.006081287749111652
DistilBERT,SPAM-0128,2,42,36,1,0.9956437349319458
DistilBERT,HAM-0021,1,42,37,0,0.02374199964106083
DistilBERT,HAM-0409,3,42,38,0,0.00741723645478487
DistilBERT,SPAM-0234,5,42,40,1,0.9953527450561523
DistilBERT,HAM-0443,4,42,41,0,0.006925612688064575
DistilBERT,HAM-0469,1,42,42,0,0.008344577625393867
DistilBERT,HAM-0100,2,42,43,0,0.013021937571465969
DistilBERT,SPAM-0330,3,42,45,1,0.9943904280662537
DistilBERT,SPAM-0242,4,42,46,1,0.9946967363357544
DistilBERT,SPAM-0022,5,42,47,1,0.9956001043319702
DistilBERT,SPAM-0100,1,42,48,1,0.9949855804443359
DistilBERT,HAM-0032,2,42,49,0,0.01141204871237278
DistilBERT,HAM-0102,3,42,51,0,0.006864119321107864
DistilBERT,SPAM-0080,4,42,52,1,0.9944272041320801
DistilBERT,SPAM-0112,5,42,53,1,0.9953210949897766
DistilBERT,HAM-0476,5,42,54,0,0.007667809259146452
DistilBERT,SPAM-0430,1,42,56,1,0.9950534701347351
DistilBERT,SPAM-0370,2,42,57,1,0.9957327246665955
DistilBERT,SPAM-0404,4,42,58,1,0.994411289691925
DistilBERT,SPAM-0367,3,42,60,1,0.994335949420929
DistilBERT,HAM-0343,2,42,61,0,0.008204887621104717
DistilBERT,SPAM-0238,1,42,62,1,0.9949530363082886
DistilBERT,SPAM-0145,3,42,63,1,0.9945945143699646
DistilBERT,SPAM-0491,4,42,65,1,0.9943739175796509
DistilBERT,SPAM-0059,5,42,66,1,0.9955155253410339
DistilBERT,SPAM-0199,1,42,67,1,0.9943643808364868
DistilBERT,HAM-0314,3,42,68,0,0.007874753326177597
DistilBERT,HAM-0265,4,42,70,0,0.006575708743184805
DistilBERT,SPAM-0228,2,42,71,1,0.9955630302429199
DistilBERT,HAM-0160,5,42,72,0,0.006072610151022673
DistilBERT,SPAM-0446,1,42,73,1,0.9947735667228699
DistilBERT,HAM-0464,3,42,74,0,0.007088060956448317
DistilBERT,HAM-0299,2,42,76,0,0.007425578311085701
DistilBERT,SPAM-0382,4,42,77,1,0.9945622086524963
DistilBERT,SPAM-0372,5,42,78,1,0.9954279661178589
DistilBERT,SPAM-0499,1,42,79,1,0.9950990080833435
DistilBERT,HAM-0378,2,42,81,0,0.0074195037595927715
DistilBERT,SPAM-0295,3,42,82,1,0.9946607947349548
DistilBERT,SPAM-0326,4,42,83,1,0.9943532943725586
DistilBERT,SPAM-0133,5,42,84,1,0.9955708384513855
DistilBERT,HAM-0034,2,42,86,0,0.008583367802202702
DistilBERT,SPAM-0349,1,42,87,1,0.9951043128967285
DistilBERT,HAM-0059,4,42,88,0,0.006726101040840149
DistilBERT,SPAM-0428,3,42,90,1,0.9946921467781067
DistilBERT,HAM-0245,5,42,91,0,0.006118346005678177
DistilBERT,SPAM-0094,4,42,92,1,0.9945184588432312
DistilBERT,SPAM-0353,1,42,93,1,0.9950727820396423
DistilBERT,HAM-0404,3,42,95,0,0.007578435353934765
DistilBERT,SPAM-0127,5,42,96,1,0.9951766729354858
DistilBERT,SPAM-0479,2,42,97,1,0.9954417943954468
DistilBERT,HAM-0233,2,42,98,0,0.0072007388807833195
DistilBERT,SPAM-0190,1,42,99,1,0.9946678876876831
DistilBERT,HAM-0132,3,42,101,0,0.006893502082675695
DistilBERT,SPAM-0359,4,42,102,1,0.9946863651275635
DistilBERT,HAM-0001,5,42,103,0,0.005844449624419212
DistilBERT,SPAM-0108,1,42,104,1,0.995040237903595
DistilBERT,SPAM-0362,3,42,106,1,0.9944273233413696
DistilBERT,SPAM-0150,2,42,107,1,0.9957072734832764
DistilBERT,HAM-0176,4,42,108,0,0.006695374846458435
DistilBERT,SPAM-0391,5,42,109,1,0.9951719641685486
DistilBERT,SPAM-0143,2,42,110,1,0.9955860376358032
DistilBERT,HAM-0388,4,42,112,0,0.0067118750885128975
DistilBERT,HAM-0056,1,42,113,0,0.008300269022583961
DistilBERT,HAM-0334,3,42,115,0,0.00783150177448988
DistilBERT,SPAM-0258,5,42,116,1,0.9953988194465637
DistilBERT,SPAM-0442,1,42,117,1,0.9950010180473328
DistilBERT,SPAM-0095,3,42,118,1,0.9946985244750977
DistilBERT,HAM-0397,2,42,119,0,0.009194184094667435
DistilBERT,SPAM-0386,4,42,120,1,0.99443119764328
DistilBERT,SPAM-0107,5,42,122,1,0.9955489635467529
DistilBERT,HAM-0324,2,42,123,0,0.007092740852385759
DistilBERT,SPAM-0466,1,42,125,1,0.9949793219566345
DistilBERT,SPAM-0287,3,42,126,1,0.9944023489952087
DistilBERT,SPAM-0204,4,42,127,1,0.9944710731506348
DistilBERT,SPAM-0412,5,42,128,1,0.9955276846885681
DistilBERT,SPAM-0024,4,42,130,1,0.9941125512123108
DistilBERT,SPAM-0277,1,42,131,1,0.9950109720230103
DistilBERT,SPAM-0123,2,42,132,1,0.9956459403038025
DistilBERT,SPAM-0416,5,42,133,1,0.9954013824462891
DistilBERT,HAM-0186,3,42,135,0,0.006898138206452131
DistilBERT,HAM-0473,3,42,136,0,0.0068608918227255344
DistilBERT,HAM-0366,1,42,137,0,0.008150380104780197
DistilBERT,HAM-0082,2,42,138,0,0.007322206161916256
DistilBERT,HAM-0455,4,42,139,0,0.00650761416181922
DistilBERT,HAM-0459,5,42,140,0,0.006129520013928413
DistilBERT,SPAM-0470,3,42,142,1,0.9944429993629456
DistilBERT,HAM-0451,1,42,143,0,0.008349897339940071
DistilBERT,HAM-0134,2,42,145,0,0.007292680907994509
DistilBERT,HAM-0323,4,42,146,0,0.006852446589618921
DistilBERT,HAM-0364,5,42,147,0,0.006043081171810627
DistilBERT,SPAM-0220,1,42,148,1,0.9949889779090881
DistilBERT,SPAM-0263,2,42,149,1,0.9956955909729004
DistilBERT,HAM-0090,3,42,150,0,0.0075810435228049755
DistilBERT,SPAM-0294,4,42,152,1,0.9944508075714111
DistilBERT,SPAM-0409,5,42,153,1,0.99564528465271
DistilBERT,SPAM-0227,1,42,154,1,0.9950279593467712
DistilBERT,HAM-0027,2,42,156,0,0.006856065709143877
DistilBERT,HAM-0396,3,42,157,0,0.008016952313482761
DistilBERT,HAM-0241,4,42,158,0,0.006763200741261244
DistilBERT,SPAM-0333,5,42,159,1,0.9955684542655945
DistilBERT,HAM-0437,1,42,161,0,0.008396731689572334
DistilBERT,HAM-0151,2,42,162,0,0.007346873637288809
DistilBERT,HAM-0499,3,42,163,0,0.006691234186291695
DistilBERT,SPAM-0067,4,42,165,1,0.9945951104164124
DistilBERT,HAM-0494,5,42,166,0,0.005965622141957283
DistilBERT,HAM-0363,4,42,167,0,0.006489121355116367
DistilBERT,SPAM-0206,1,42,168,1,0.9950193166732788
DistilBERT,HAM-0143,2,42,170,0,0.00773487938567996
DistilBERT,HAM-0133,3,42,171,0,0.007403543218970299
DistilBERT,SPAM-0188,5,42,172,1,0.9954322576522827
DistilBERT,SPAM-0240,3,42,173,1,0.9944370985031128
DistilBERT,HAM-0026,4,42,175,0,0.007258151192218065
DistilBERT,HAM-0500,1,42,176,0,0.009200077503919601
DistilBERT,HAM-0441,5,42,177,0,0.006881424225866795
DistilBERT,HAM-0111,2,42,178,0,0.013262713328003883
DistilBERT,HAM-0085,5,42,179,0,0.010030479170382023
DistilBERT,HAM-0395,1,42,181,0,0.00858089979737997
DistilBERT,SPAM-0027,2,42,182,1,0.9956538677215576
DistilBERT,HAM-0188,3,42,183,0,0.007098703179508448
DistilBERT,SPAM-0494,4,42,184,1,0.9943773150444031
DistilBERT,SPAM-0282,1,42,186,1,0.9949786067008972
DistilBERT,HAM-0166,2,42,187,0,0.009516284801065922
DistilBERT,SPAM-0342,5,42,188,1,0.9955986738204956
DistilBERT,SPAM-0251,3,42,189,1,0.994657576084137
DistilBERT,SPAM-0187,4,42,191,1,0.9946067929267883
DistilBERT,SPAM-0260,3,42,192,1,0.9944410920143127
DistilBERT,SPAM-0114,4,42,193,1,0.9945223331451416
DistilBERT,HAM-0452,1,42,194,0,0.008532971143722534
DistilBERT,SPAM-0373,2,42,196,1,0.9956966638565063
DistilBERT,SPAM-0460,5,42,197,1,0.9954847097396851
DistilBERT,SPAM-0129,2,42,198,1,0.9955320358276367
DistilBERT,HAM-0093,3,42,199,0,0.007122086361050606
DistilBERT,HAM-0266,1,42,201,0,0.007962514646351337
DistilBERT,HAM-0108,4,42,202,0,0.006521909032016993
DistilBERT,SPAM-0429,5,42,203,1,0.9955921769142151
DistilBERT,SPAM-0002,1,42,204,1,0.9949930310249329
DistilBERT,HAM-0372,4,42,206,0,0.0067521813325583935
DistilBERT,SPAM-0226,2,42,207,1,0.9951732754707336
DistilBERT,HAM-0123,3,42,208,0,0.007109624333679676
DistilBERT,SPAM-0231,5,42,209,1,0.995555579662323
DistilBERT,HAM-0019,3,42,211,0,0.010105977766215801
DistilBERT,HAM-0097,1,42,212,0,0.008434828370809555
DistilBERT,SPAM-0299,2,42,213,1,0.9955652356147766
DistilBERT,HAM-0422,4,42,214,0,0.0068297479301691055
DistilBERT,HAM-0288,5,42,216,0,0.006565748248249292
DistilBERT,SPAM-0318,1,42,217,1,0.9949067234992981
DistilBERT,HAM-0065,5,42,218,0,0.005971129983663559
DistilBERT,HAM-0078,2,42,220,0,0.009268718771636486
DistilBERT,SPAM-0005,3,42,221,1,0.9944702386856079
DistilBERT,HAM-0036,4,42,222,0,0.006608389317989349
DistilBERT,HAM-0128,2,42,223,0,0.010366874746978283
DistilBERT,HAM-0105,1,42,225,0,0.012344026938080788
DistilBERT,SPAM-0252,3,42,226,1,0.9944171905517578
DistilBERT,HAM-0345,4,42,227,0,0.006649062968790531
DistilBERT,HAM-0218,5,42,228,0,0.006106257904320955
DistilBERT,SPAM-0325,5,42,229,1,0.9956479668617249
DistilBERT,HAM-0381,1,42,231,0,0.007946252822875977
DistilBERT,SPAM-0486,2,42,232,1,0.9955908060073853
DistilBERT,SPAM-0488,3,42,233,1,0.9947218894958496
DistilBERT,HAM-0113,4,42,235,0,0.007071806117892265
DistilBERT,SPAM-0426,1,42,236,1,0.9950500130653381
DistilBERT,HAM-0320,3,42,237,0,0.006953956093639135
DistilBERT,SPAM-0467,2,42,238,1,0.9957082271575928
DistilBERT,HAM-0313,4,42,240,0,0.008175178430974483
DistilBERT,SPAM-0327,5,42,241,1,0.9951151609420776
DistilBERT,SPAM-0065,5,42,242,1,0.9956319332122803
DistilBERT,HAM-0375,1,42,243,0,0.008224351331591606
DistilBERT,HAM-0356,2,42,244,0,0.007170049473643303
DistilBERT,HAM-0367,3,42,245,0,0.00865497998893261
DistilBERT,SPAM-0433,4,42,247,1,0.9945042133331299
DistilBERT,HAM-0145,1,42,248,0,0.00981207750737667
DistilBERT,SPAM-0431,2,42,249,1,0.9955992698669434
DistilBERT,SPAM-0243,5,42,251,1,0.9955046772956848
DistilBERT,HAM-0448,3,42,252,0,0.008178806863725185
DistilBERT,HAM-0202,4,42,253,0,0.006493491120636463
DistilBERT,SPAM-0103,4,42,254,1,0.9944135546684265
DistilBERT,SPAM-0335,1,42,256,1,0.9951305389404297
DistilBERT,HAM-0373,2,42,257,0,0.007404365576803684
DistilBERT,SPAM-0031,3,42,258,1,0.9947353005409241
DistilBERT,HAM-0312,5,42,260,0,0.0061486512422561646
DistilBERT,SPAM-0301,1,42,261,1,0.9950875639915466
DistilBERT,SPAM-0200,2,42,262,1,0.995713472366333
DistilBERT,HAM-0091,3,42,263,0,0.00889642909169197
DistilBERT,SPAM-0069,4,42,265,1,0.9943451881408691
DistilBERT,SPAM-0420,5,42,266,1,0.9953292608261108
DistilBERT,HAM-0165,1,42,267,0,0.008663895539939404
DistilBERT,SPAM-0104,3,42,268,1,0.9942166805267334
DistilBERT,SPAM-0361,2,42,269,1,0.9956316947937012
DistilBERT,HAM-0172,5,42,271,0,0.00819320883601904
DistilBERT,HAM-0226,4,42,272,0,0.007253541611135006
DistilBERT,SPAM-0253,1,42,273,1,0.9949691891670227
DistilBERT,HAM-0171,2,42,275,0,0.0070988480001688
DistilBERT,HAM-0203,4,42,276,0,0.006590415257960558
DistilBERT,HAM-0497,3,42,277,0,0.007832798175513744
DistilBERT,HAM-0156,5,42,278,0,0.005891124717891216
DistilBERT,SPAM-0298,5,42,279,1,0.9953728318214417
DistilBERT,HAM-0340,1,42,280,0,0.009000017307698727
DistilBERT,SPAM-0216,2,42,282,1,0.9955339431762695
DistilBERT,SPAM-0177,3,42,283,1,0.9943938255310059
DistilBERT,HAM-0129,4,42,285,0,0.006969413720071316
DistilBERT,HAM-0449,2,42,286,0,0.007931605912744999
DistilBERT,HAM-0400,3,42,287,0,0.007021236699074507
DistilBERT,SPAM-0025,5,42,288,1,0.995509147644043
DistilBERT,HAM-0399,5,42,289,0,0.006037372164428234
DistilBERT,HAM-0142,1,42,291,0,0.008155121468007565
DistilBERT,SPAM-0205,4,42,292,1,0.9947792291641235
DistilBERT,HAM-0086,1,42,293,0,0.009499373845756054
DistilBERT,SPAM-0085,2,42,295,1,0.9956682920455933
DistilBERT,SPAM-0496,3,42,296,1,0.9945217370986938
DistilBERT,HAM-0456,4,42,297,0,0.006647542119026184
DistilBERT,SPAM-0014,4,42,298,1,0.9945244789123535
DistilBERT,HAM-0348,1,42,299,0,0.008574946783483028
DistilBERT,HAM-0304,2,42,301,0,0.00774279935285449
DistilBERT,HAM-0482,3,42,302,0,0.007153246086090803
DistilBERT,HAM-0087,5,42,303,0,0.006307391449809074
